parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,timestamp,unknown
11228,11229,11229,11229,4081,167,474,167,167,458,16,167,4081,377,377,374,167,167,167,474,87,87,16,4,4,3,4,4,4,2,2,2,2023-11-22 07:56:00,161
11144,11144,11144,11144,4047,184,527,184,184,511,16,184,4047,383,383,383,184,184,184,527,141,141,16,3,3,0,3,3,2,2,2,2,2023-11-22 07:58:00,255
11249,11248,11248,11248,4084,176,508,176,176,491,17,176,4084,378,378,377,176,176,176,508,114,114,17,2,2,0,2,2,2,2,2,2,2023-11-22 08:00:00,177
11201,11199,11201,11201,4057,185,620,185,185,496,124,185,4057,365,365,362,185,185,185,620,117,117,124,3,3,2,3,3,2,2,2,2,2023-11-22 08:02:00,184
11230,11230,11230,11230,4079,180,516,180,180,498,18,180,4079,374,374,373,180,180,180,516,119,118,18,5,5,1,5,5,5,2,2,2,2023-11-22 08:04:00,178
11193,11193,11193,11193,4081,177,479,177,177,466,13,177,4081,366,366,365,177,178,177,479,114,115,13,2,2,1,2,2,2,2,2,2,2023-11-22 08:06:00,178
11236,11235,11235,11235,4083,195,431,195,195,409,22,195,4083,379,379,377,195,194,195,431,33,33,22,3,3,2,3,3,3,2,2,2,2023-11-22 08:08:00,12
11227,11228,11228,11228,4078,186,426,186,186,404,22,186,4078,375,375,375,186,186,186,426,29,29,22,5,5,0,5,5,5,2,2,2,2023-11-22 08:10:00,0
11246,11246,11246,11246,4082,177,466,177,177,393,73,177,4082,386,386,384,177,177,177,466,27,27,22,3,3,1,2,2,2,2,2,2,2023-11-22 08:12:00,55
11265,11265,11265,11265,4082,184,430,184,184,409,21,184,4082,369,369,367,184,184,184,430,27,27,21,3,3,0,3,3,3,2,2,2,2023-11-22 08:14:00,2
11222,11222,11222,11222,4075,201,408,201,201,394,14,200,4075,368,368,368,200,201,200,408,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-22 08:16:00,2
11202,11203,11203,11203,4070,191,406,191,191,398,8,192,4070,374,374,374,192,191,192,406,29,29,8,5,5,0,5,5,5,2,2,2,2023-11-22 08:18:00,0
11235,11235,11235,11235,4091,197,417,197,197,396,21,197,4091,372,372,372,197,197,197,417,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-22 08:20:00,0
11118,11118,11118,11118,4041,179,419,179,179,406,13,179,4041,371,371,371,179,179,179,419,27,27,13,3,3,0,3,3,2,2,2,2,2023-11-22 08:22:00,1
11180,11180,11180,11180,4076,168,407,168,168,389,18,168,4076,382,382,381,168,168,168,407,27,27,18,3,3,1,3,3,2,2,2,2,2023-11-22 08:24:00,3
11224,11224,11224,11224,4078,190,406,190,190,386,20,190,4078,395,395,393,190,190,190,406,28,28,20,4,4,1,4,4,4,2,2,2,2023-11-22 08:26:00,1
11220,11220,11220,11220,4080,180,418,180,180,391,27,180,4080,363,363,360,180,180,180,418,27,27,27,3,3,2,3,3,3,2,2,2,2023-11-22 08:28:00,1
11214,11214,11214,11214,4081,189,415,189,189,397,18,189,4081,370,370,370,189,189,189,415,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-22 08:30:00,0
11254,11253,11253,11253,4080,183,417,183,183,390,27,183,4080,379,379,378,183,183,183,417,29,29,27,5,5,1,5,5,5,2,2,2,2023-11-22 08:32:00,2
11221,11222,11222,11222,4072,166,440,166,166,420,20,166,4072,381,381,379,166,166,166,440,27,27,20,3,3,2,3,3,3,2,2,2,2023-11-22 08:34:00,0
11204,11204,11204,11204,4077,188,410,188,188,399,11,188,4077,375,375,375,188,188,188,410,26,26,11,2,2,0,2,2,2,2,2,2,2023-11-22 08:36:00,0
11228,11227,11227,11227,4074,198,412,198,198,397,15,198,4074,382,382,382,198,198,198,412,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-22 08:38:00,0
11272,11273,11273,11273,4086,194,428,194,194,409,19,194,4086,369,369,368,194,194,194,428,29,29,19,5,5,1,5,5,5,2,2,2,2023-11-22 08:40:00,2
11193,11192,11192,11192,4067,170,413,170,170,399,14,170,4067,369,369,367,170,170,170,413,26,26,14,2,2,2,2,2,2,2,2,2,2023-11-22 08:42:00,2
11226,11225,11225,11225,4070,188,419,188,188,404,15,188,4070,371,371,369,188,188,188,419,26,26,15,2,2,1,2,2,2,2,2,2,2023-11-22 08:44:00,1
11198,11199,11199,11199,4078,188,414,188,188,390,24,188,4078,363,363,362,188,188,188,414,27,27,24,3,3,1,3,3,2,2,2,2,2023-11-22 08:46:00,1
11147,11148,11148,11148,4038,201,422,201,201,406,16,201,4038,373,373,371,201,201,201,422,29,29,16,5,5,0,5,5,4,2,2,2,2023-11-22 08:48:00,3
11254,11254,11254,11254,4092,190,420,190,190,408,12,190,4092,382,382,382,190,190,190,420,26,26,12,2,2,0,2,2,2,2,2,2,2023-11-22 08:50:00,0
11219,11217,11217,11217,4083,179,430,179,179,403,27,179,4083,387,387,385,178,179,179,430,27,27,27,3,3,2,3,3,3,2,2,2,2023-11-22 08:52:00,2
11190,11189,11189,11189,4086,178,410,178,178,398,12,178,4086,383,383,381,179,178,178,410,29,29,12,5,5,1,5,5,5,2,2,2,2023-11-22 08:54:00,3
11226,11228,11228,11228,4086,188,417,188,188,398,19,188,4086,383,383,382,188,188,188,417,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-22 08:56:00,1
11183,11183,11183,11183,4083,175,425,175,175,408,17,175,4083,368,368,365,175,175,175,425,27,27,17,3,3,1,3,3,3,2,2,2,2023-11-22 08:58:00,2
11214,11214,11214,11214,4074,172,416,172,172,402,14,172,4074,370,370,369,172,172,172,416,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-22 09:00:00,0
11180,11180,11181,11181,4056,175,420,175,175,396,24,175,4056,386,386,384,175,175,175,420,29,29,24,5,5,2,5,5,5,2,2,2,2023-11-22 09:02:00,0
11247,11246,11246,11246,4082,194,436,194,194,410,26,194,4082,378,378,377,194,194,194,436,27,27,26,3,3,0,3,3,3,2,2,2,2023-11-22 09:04:00,1
11225,11226,11226,11226,4082,177,412,177,177,389,23,177,4082,383,383,383,177,177,177,412,26,26,23,2,2,0,2,2,2,2,2,2,2023-11-22 09:06:00,0
11255,11253,11253,11253,4075,191,444,191,191,420,24,191,4075,378,378,378,191,191,191,444,27,27,24,3,3,0,3,3,2,2,2,2,2023-11-22 09:08:00,1
11234,11235,11235,11235,4084,174,435,174,174,416,19,174,4084,360,360,360,174,174,174,435,28,28,19,4,4,0,4,4,4,2,2,2,2023-11-22 09:10:00,0
11158,11155,11155,11155,4054,187,420,187,187,403,17,187,4054,368,368,368,187,187,187,420,27,27,17,3,3,0,3,3,2,2,2,2,2023-11-22 09:12:00,1
11184,11188,11188,11188,4081,182,401,182,182,383,18,182,4081,352,352,350,182,182,182,401,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-22 09:14:00,3
11259,11257,11257,11257,4085,181,435,179,179,418,17,179,4085,376,376,374,179,181,179,435,29,29,17,5,5,1,5,5,5,2,2,2,2023-11-22 09:16:00,1
11223,11225,11225,11225,4088,176,419,178,178,405,14,178,4088,371,371,369,178,176,178,419,27,27,14,3,3,2,3,3,3,2,2,2,2023-11-22 09:18:00,2
11239,11237,11237,11237,4083,199,419,198,198,398,21,198,4083,368,368,367,198,199,198,419,26,26,21,2,2,1,2,2,2,2,2,2,2023-11-22 09:20:00,0
11182,11183,11183,11183,4067,170,419,171,171,399,20,171,4067,369,369,368,171,171,171,419,27,27,20,3,3,1,3,3,3,2,2,2,2023-11-22 09:22:00,0
11252,11253,11253,11253,4067,203,443,203,203,425,18,203,4067,384,384,384,203,202,203,443,29,29,18,5,5,0,5,5,5,2,2,2,2023-11-22 09:24:00,0
11273,11273,11273,11273,4091,190,425,190,190,403,22,190,4091,390,390,389,190,190,190,425,26,26,22,2,2,0,2,2,2,2,2,2,2023-11-22 09:26:00,3
11237,11236,11236,11236,4077,198,427,198,198,409,18,198,4077,378,378,376,198,198,198,427,27,27,18,3,3,1,3,3,3,2,2,2,2023-11-22 09:28:00,1
11217,11217,11217,11217,4081,176,411,176,176,391,20,176,4081,370,370,370,176,176,176,411,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-22 09:30:00,0
11203,11203,11203,11203,4077,165,420,165,165,400,20,165,4077,372,372,371,165,165,165,420,29,29,20,5,5,1,5,5,4,2,2,2,2023-11-22 09:32:00,3
11274,11275,11275,11275,4088,189,422,189,189,407,15,189,4088,384,384,382,189,189,189,422,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-22 09:34:00,4
11107,11106,11106,11106,4046,189,398,189,189,382,16,189,4046,371,371,370,189,189,189,398,27,27,16,3,3,0,3,3,2,2,2,2,2023-11-22 09:36:00,2
11289,11289,11289,11289,4080,180,427,180,180,406,21,180,4080,384,384,384,180,180,180,427,29,29,21,5,5,0,5,5,5,2,2,2,2023-11-22 09:38:00,0
11216,11217,11217,11217,4079,200,423,200,200,405,18,200,4079,374,374,373,200,200,200,423,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-22 09:40:00,1
11215,11214,11214,11214,4069,181,418,181,181,402,16,181,4069,378,378,376,181,181,181,418,27,27,16,3,3,1,3,3,3,2,2,2,2023-11-22 09:42:00,1
11207,11208,11208,11208,4074,189,418,189,189,395,23,189,4074,372,372,372,189,189,189,418,26,26,23,2,2,0,2,2,2,2,2,2,2023-11-22 09:44:00,0
11235,11234,11234,11234,4082,188,424,188,188,401,23,188,4082,386,386,386,188,188,188,424,29,29,23,5,5,0,5,5,5,2,2,2,2023-11-22 09:46:00,0
11253,11254,11254,11254,4083,188,427,188,188,402,25,188,4083,371,371,371,188,188,188,427,27,27,25,3,3,0,3,3,3,2,2,2,2023-11-22 09:48:00,0
11260,11260,11260,11260,4079,192,429,192,192,412,17,192,4079,373,373,373,192,192,192,429,26,26,17,2,2,0,2,2,2,2,2,2,2023-11-22 09:50:00,0
11207,11204,11204,11204,4073,201,410,200,200,390,20,200,4073,366,366,366,200,201,200,410,27,27,20,3,3,0,3,3,3,2,2,2,2023-11-22 09:52:00,4
11236,11239,11239,11239,4080,193,399,194,194,381,18,194,4080,378,378,377,194,193,194,399,28,28,18,4,4,0,4,4,4,2,2,2,2023-11-22 09:54:00,4
11220,11220,11220,11220,4079,179,407,179,179,386,21,179,4079,369,369,367,179,179,179,407,27,27,21,3,3,1,3,3,2,2,2,2,2023-11-22 09:56:00,2
11239,11238,11238,11238,4078,186,414,186,186,403,11,186,4078,381,381,377,186,186,186,414,27,27,11,3,3,3,3,3,2,2,2,2,2023-11-22 09:58:00,2
11230,11230,11230,11230,4079,194,425,194,194,398,27,194,4079,374,374,374,194,194,194,425,28,28,27,4,4,0,4,4,4,2,2,2,2023-11-22 10:00:00,0
11074,11074,11075,11075,4029,189,402,189,189,386,16,189,4029,368,368,367,189,189,189,402,26,26,16,3,3,1,3,3,3,2,2,2,2023-11-22 10:02:00,0
11205,11205,11205,11205,4076,185,400,185,185,384,16,185,4076,380,380,379,185,185,185,400,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-22 10:04:00,2
11214,11214,11212,11212,4079,175,403,175,175,390,13,175,4079,377,377,375,175,175,175,403,27,27,13,3,3,1,3,3,3,2,2,2,2023-11-22 10:06:00,1
11232,11233,11233,11233,4065,190,436,190,190,422,14,190,4065,373,373,373,190,190,190,436,29,29,14,5,5,0,5,5,5,2,2,2,2023-11-22 10:08:00,10
11247,11247,11247,11247,4081,185,422,185,185,408,14,185,4081,378,378,376,185,185,185,422,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-22 10:10:00,2
11258,11259,11259,11259,4091,200,469,200,200,407,62,200,4091,373,373,373,200,200,200,469,28,28,11,4,4,0,3,3,3,2,2,2,2023-11-22 10:12:00,61
11199,11199,11199,11199,4071,182,413,182,182,395,18,182,4071,372,372,372,182,182,182,413,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-22 10:14:00,1
11221,11221,11221,11221,4088,179,420,179,179,397,23,179,4088,388,388,388,179,179,179,420,29,29,23,5,5,0,5,5,5,2,2,2,2023-11-22 10:16:00,12
11226,11226,11226,11226,4078,180,423,180,180,401,22,180,4078,381,381,381,180,180,180,423,26,26,22,2,2,0,2,2,2,2,2,2,2023-11-22 10:18:00,6
11259,11260,11259,11259,4083,171,426,171,171,403,23,171,4083,374,374,373,171,171,171,426,27,27,23,3,3,0,3,3,2,2,2,2,2023-11-22 10:20:00,7
11182,11182,11182,11182,4058,180,417,180,180,398,19,180,4058,386,386,384,180,180,180,417,29,29,19,5,5,1,5,5,4,2,2,2,2023-11-22 10:22:00,2
11213,11212,11212,11212,4077,185,423,185,185,403,20,185,4077,385,385,383,185,185,185,423,26,26,20,2,2,2,2,2,2,2,2,2,2023-11-22 10:24:00,0
11274,11275,11275,11275,4080,192,421,192,192,406,15,192,4080,387,387,386,192,192,192,421,27,27,15,3,3,1,3,3,3,2,2,2,2023-11-22 10:26:00,4
11144,11142,11142,11142,4043,190,423,190,190,407,16,190,4043,358,358,358,190,190,190,423,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-22 10:28:00,6
11195,11196,11196,11196,4083,180,409,180,180,395,14,180,4083,354,354,353,180,180,180,409,29,29,14,5,5,1,5,5,5,2,2,2,2023-11-22 10:30:00,0
11221,11222,11222,11222,4080,171,413,171,171,391,22,171,4080,380,380,379,171,171,171,413,27,27,22,3,3,1,3,3,3,2,2,2,2023-11-22 10:32:00,0
11279,11277,11277,11277,4075,196,429,196,196,410,19,196,4075,383,383,382,196,196,196,429,26,26,19,2,2,1,2,2,2,2,2,2,2023-11-22 10:34:00,0
11221,11223,11223,11223,4078,169,430,169,169,409,21,169,4078,371,371,371,169,169,169,430,27,27,21,3,3,0,3,3,3,2,2,2,2023-11-22 10:36:00,10
11262,11261,11261,11261,4082,204,428,204,204,415,13,204,4082,365,365,363,204,204,204,428,29,29,13,5,5,2,5,5,5,2,2,2,2023-11-22 10:38:00,0
11247,11246,11246,11246,4081,192,426,192,192,405,21,192,4081,377,377,376,192,192,192,426,28,28,21,3,2,1,2,2,2,2,2,2,2023-11-22 10:40:00,3
11230,11233,11232,11232,4055,186,412,186,186,391,21,186,4055,379,379,377,186,186,186,412,27,27,21,3,3,1,3,3,2,2,2,2,2023-11-22 10:42:00,9
11197,11195,11195,11195,4076,187,412,187,187,394,18,187,4076,375,375,374,187,187,187,412,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-22 10:44:00,13
11195,11197,11197,11197,4075,190,440,190,190,418,22,190,4075,359,359,358,190,190,190,440,29,29,22,5,5,1,5,5,4,2,2,2,2023-11-22 10:46:00,1
11207,11207,11206,11206,4069,186,422,186,186,399,23,186,4069,367,367,365,186,186,186,422,26,26,23,2,2,0,2,2,2,2,2,2,2023-11-22 10:48:00,2
11183,11183,11182,11182,4081,178,419,178,178,390,29,178,4081,367,367,367,178,178,178,419,27,27,29,3,3,0,3,3,3,2,2,2,2023-11-22 10:50:00,0
11138,11140,11140,11140,4042,181,413,181,181,400,13,181,4042,376,376,375,181,181,181,413,29,29,13,5,5,1,5,5,5,2,2,2,2023-11-22 10:52:00,0
11256,11257,11256,11256,4079,188,438,188,188,414,24,188,4079,376,376,374,188,188,188,438,26,26,24,2,2,1,2,2,2,2,2,2,2023-11-22 10:54:00,16
11222,11221,11221,11221,4085,177,419,177,177,395,24,177,4085,378,378,378,177,177,177,419,27,27,24,3,3,0,3,3,3,2,2,2,2023-11-22 10:56:00,0
11266,11267,11267,11267,4091,193,426,193,193,407,19,193,4091,376,376,375,193,193,193,426,26,26,19,2,2,1,2,2,2,2,2,2,2023-11-22 10:58:00,0
11239,11239,11239,11239,4069,201,417,201,201,404,13,201,4069,386,386,384,201,201,201,417,29,29,13,5,5,1,5,5,5,2,2,2,2023-11-22 11:00:00,1
11239,11235,11237,11237,4064,180,425,180,180,410,15,180,4064,383,383,382,180,180,180,425,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-22 11:02:00,3
11209,11211,11210,11210,4076,181,421,181,181,404,17,181,4076,379,379,379,181,181,181,421,27,27,17,3,3,0,3,3,2,2,2,2,2023-11-22 11:04:00,4
11223,11224,11224,11224,4071,176,406,176,176,390,16,176,4071,385,385,385,176,176,176,406,27,27,16,3,3,0,3,3,2,2,2,2,2023-11-22 11:06:00,2
11256,11256,11256,11256,4069,177,426,177,177,409,17,177,4069,366,366,365,177,177,177,426,28,28,17,4,4,0,4,4,4,2,2,2,2023-11-22 11:08:00,3
11246,11246,11244,11244,4077,178,427,178,178,408,19,178,4077,392,392,392,178,178,178,427,27,27,19,3,3,0,3,3,3,2,2,2,2023-11-22 11:10:00,0
11251,11251,11251,11251,4084,181,437,181,181,414,23,181,4084,394,394,391,181,181,181,437,26,26,23,2,2,1,2,2,2,2,2,2,2023-11-22 11:12:00,2
11213,11214,11214,11214,4076,187,419,187,187,398,21,187,4076,366,366,366,187,187,187,419,29,29,21,5,5,0,5,5,5,2,2,2,2023-11-22 11:14:00,0
11207,11208,11207,11207,4071,180,407,180,180,383,24,180,4071,383,383,381,180,180,180,407,27,27,24,3,3,0,3,3,3,2,2,2,2023-11-22 11:16:00,2
11124,11125,11125,11125,4032,187,439,187,187,416,23,187,4032,367,367,366,187,187,187,439,26,26,23,2,2,1,2,2,2,2,2,2,2023-11-22 11:18:00,0
11192,11191,11191,11191,4065,181,423,181,181,409,14,181,4065,368,368,368,181,181,181,423,27,27,14,3,3,0,3,3,3,2,2,2,2023-11-22 11:20:00,0
10295,10294,10294,10294,3842,136,356,136,136,346,10,136,3842,312,312,310,136,136,136,356,29,29,10,5,5,1,5,5,5,2,2,2,2023-11-22 11:22:00,1
10713,10715,10715,10715,4051,115,342,115,115,328,14,115,4051,315,315,314,115,115,115,342,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-22 11:24:00,4
10761,10754,10756,10756,4068,111,347,110,110,334,13,110,4068,312,312,311,110,111,110,347,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-22 11:26:00,5
10761,10768,10766,10766,4080,108,350,109,109,326,24,109,4080,309,309,309,109,108,109,350,27,27,24,3,3,0,3,3,2,2,2,2,2023-11-22 11:28:00,10
10806,10804,10804,10804,4090,124,354,124,124,328,26,124,4090,312,312,311,124,124,124,354,29,29,26,5,5,1,5,5,4,2,2,2,2023-11-22 11:30:00,1
10773,10770,10770,10770,4077,124,349,124,124,331,18,124,4077,310,310,310,124,124,124,349,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-22 11:32:00,1
10730,10733,10733,10733,4075,111,343,111,111,325,18,111,4075,312,312,311,111,111,111,343,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-22 11:34:00,1
10774,10776,10775,10775,4080,117,348,117,117,331,17,117,4080,304,304,302,117,117,117,348,26,26,17,2,2,0,2,2,2,2,2,2,2023-11-22 11:36:00,4
10730,10731,10731,10731,4084,109,351,109,109,327,24,109,4084,305,305,304,109,109,109,351,29,29,24,5,5,0,5,5,5,2,2,2,2023-11-22 11:38:00,5
10768,10768,10768,10768,4081,129,343,129,129,325,18,129,4081,311,311,310,129,129,129,343,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-22 11:40:00,1
10744,10743,10743,10743,4072,116,349,116,116,335,14,116,4072,304,304,302,116,116,116,349,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-22 11:42:00,1
10679,10679,10679,10679,4037,125,337,125,125,324,13,125,4037,316,316,316,125,125,125,337,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-22 11:44:00,4
10752,10753,10753,10753,4075,112,345,112,112,335,10,112,4075,311,311,308,112,112,112,345,29,29,10,5,5,1,5,5,5,2,2,2,2023-11-22 11:46:00,3
10750,10750,10750,10750,4072,115,352,115,115,332,20,115,4072,312,312,312,115,115,115,352,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-22 11:48:00,5
10784,10783,10783,10783,4071,118,351,118,118,328,23,118,4071,317,317,316,118,118,118,351,27,27,23,3,3,1,3,3,2,2,2,2,2023-11-22 11:50:00,5
10750,10749,10749,10749,4069,119,354,119,119,340,14,119,4069,312,312,312,119,119,119,354,28,28,14,4,4,0,4,4,4,2,2,2,2023-11-22 11:52:00,0
10825,10827,10827,10827,4090,137,352,137,137,341,11,137,4090,315,315,314,137,137,137,352,27,27,11,3,3,1,3,3,2,2,2,2,2023-11-22 11:54:00,3
10777,10776,10776,10776,4081,115,355,115,115,341,14,115,4081,320,320,320,115,115,115,355,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-22 11:56:00,0
10782,10781,10781,10781,4085,121,355,121,121,331,24,121,4085,306,306,304,121,121,121,355,27,27,24,3,3,0,3,3,3,2,2,2,2023-11-22 11:58:00,2
10752,10753,10753,10753,4062,116,354,116,116,337,17,116,4062,303,303,302,116,116,116,354,29,29,17,5,5,1,5,5,5,2,2,2,2023-11-22 12:00:00,0
10748,10746,10749,10749,4057,119,348,119,119,332,16,119,4057,304,304,303,119,119,119,348,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-22 12:02:00,1
10788,10787,10787,10787,4087,123,345,123,123,331,14,123,4087,314,314,312,123,123,123,345,27,27,14,3,3,2,3,3,3,2,2,2,2023-11-22 12:04:00,0
10769,10770,10770,10770,4070,119,363,119,119,345,18,119,4070,297,297,295,119,119,119,363,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-22 12:06:00,1
10706,10705,10705,10705,4063,113,347,113,113,331,16,113,4063,298,298,296,113,113,113,347,29,29,16,5,5,1,5,5,5,2,2,2,2023-11-22 12:08:00,1
10760,10760,10760,10760,4078,126,341,126,126,323,18,126,4078,314,314,311,126,126,126,341,27,27,18,3,3,2,3,3,3,2,2,2,2023-11-22 12:10:00,1
10776,10777,10777,10777,4083,108,399,108,108,331,68,108,4083,307,307,307,108,108,108,399,27,27,17,3,3,0,2,2,2,2,2,2,2023-11-22 12:12:00,52
10740,10740,10740,10740,4075,107,328,107,107,318,10,107,4075,312,312,311,107,107,107,328,24,24,10,0,0,1,0,0,0,2,2,2,2023-11-22 12:14:00,0
10741,10741,10741,10741,4081,114,341,114,114,323,18,114,4081,309,309,309,114,114,114,341,24,24,18,0,0,0,0,0,0,2,2,2,2023-11-22 12:16:00,0
10760,10760,10760,10760,4083,111,357,111,111,330,27,111,4083,311,311,309,111,111,111,357,24,24,27,0,0,2,0,0,0,2,2,2,2023-11-22 12:18:00,3
10752,10751,10751,10751,4073,119,354,119,119,325,29,119,4073,315,315,315,119,119,119,354,24,24,29,0,0,0,0,0,0,2,2,2,2023-11-22 12:20:00,7
10737,10737,10737,10737,4061,111,355,111,111,338,17,111,4061,304,304,303,111,111,111,355,24,24,17,0,0,0,0,0,0,2,2,2,2023-11-22 12:22:00,1
10766,10766,10766,10766,4078,120,339,120,120,326,13,120,4078,315,315,314,120,120,120,339,24,24,13,0,0,1,0,0,0,2,2,2,2023-11-22 12:24:00,2
10742,10741,10741,10741,4074,106,333,106,106,327,6,106,4074,307,307,305,106,106,106,333,24,24,6,0,0,1,0,0,0,2,2,2,2023-11-22 12:26:00,1
10748,10749,10749,10749,4074,117,331,117,117,319,12,117,4074,321,321,321,117,117,117,331,24,24,12,0,0,0,0,0,0,2,2,2,2023-11-22 12:28:00,0
10749,10750,10750,10750,4079,113,345,113,113,324,21,113,4079,298,298,298,113,113,113,345,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-22 12:30:00,0
10779,10779,10779,10779,4088,108,349,108,108,334,15,108,4088,311,311,309,108,108,108,349,27,27,15,3,3,1,3,3,2,2,2,2,2023-11-22 12:32:00,6
10671,10671,10671,10671,4033,117,354,117,117,334,20,117,4033,307,307,306,117,117,117,354,27,27,20,3,3,0,3,3,2,2,2,2,2023-11-22 12:34:00,2
10744,10744,10744,10744,4076,116,328,116,116,317,11,116,4076,316,316,314,116,116,116,328,28,28,11,4,4,1,4,4,4,2,2,2,2023-11-22 12:36:00,3
10762,10761,10761,10761,4079,111,338,111,111,324,14,111,4079,314,314,314,111,111,111,338,24,24,14,0,0,0,0,0,0,2,2,2,2023-11-22 12:38:00,0
10780,10778,10778,10778,4073,123,339,123,123,324,15,123,4073,301,301,299,123,123,123,339,24,24,15,0,0,2,0,0,0,2,2,2,2023-11-22 12:40:00,2
10748,10750,10750,10750,4073,115,347,115,115,333,14,115,4073,305,305,305,115,115,115,347,24,24,14,0,0,0,0,0,0,2,2,2,2023-11-22 12:42:00,0
10746,10745,10745,10745,4072,109,345,109,109,328,17,109,4072,298,298,296,109,109,109,345,24,24,17,0,0,2,0,0,0,2,2,2,2023-11-22 12:44:00,0
10802,10802,10802,10802,4072,124,358,124,124,341,17,124,4072,326,326,326,124,124,124,358,24,24,17,0,0,0,0,0,0,2,2,2,2023-11-22 12:46:00,2
10744,10745,10745,10745,4066,125,344,125,125,331,13,125,4066,309,309,307,125,125,125,344,24,24,13,0,0,2,0,0,0,2,2,2,2023-11-22 12:48:00,0
10749,10750,10750,10750,4076,117,349,117,117,325,24,117,4076,302,302,300,117,117,117,349,24,24,24,0,0,0,0,0,0,2,2,2,2023-11-22 12:50:00,2
10801,10799,10799,10799,4082,124,338,123,123,322,16,123,4082,314,314,314,123,124,123,338,24,24,16,0,0,0,0,0,0,2,2,2,2023-11-22 12:52:00,4
13317,13318,13318,13318,5038,138,418,139,139,402,16,139,5038,391,391,389,139,138,139,418,33,33,16,3,3,2,3,3,3,2,2,2,2023-11-22 12:54:00,4
10780,10779,10779,10779,4073,117,360,117,117,340,20,117,4073,301,301,301,117,117,117,360,24,24,20,0,0,0,0,0,0,2,2,2,2023-11-22 12:56:00,0
10759,10760,10760,10760,4070,114,341,114,114,329,12,114,4070,305,305,304,114,114,114,341,24,24,12,0,0,0,0,0,0,2,2,2,2023-11-22 12:58:00,1
10745,10745,10745,10745,4067,119,350,119,119,330,20,119,4067,305,305,305,119,119,119,350,24,24,20,0,0,0,0,0,0,2,2,2,2023-11-22 13:00:00,3
10753,10751,10753,10753,4063,114,348,114,114,321,27,114,4063,301,301,300,114,114,114,348,24,24,27,0,0,0,0,0,0,2,2,2,2023-11-22 13:02:00,4
10762,10762,10762,10762,4074,125,342,125,125,325,17,125,4074,313,313,313,125,125,125,342,24,24,17,0,0,0,0,0,0,2,2,2,2023-11-22 13:04:00,1
10757,10756,10756,10756,4063,134,351,134,134,329,22,134,4063,307,307,306,134,134,134,351,24,24,22,0,0,0,0,0,0,2,2,2,2023-11-22 13:06:00,1
10749,10749,10750,10749,4087,109,341,109,109,322,19,109,4087,301,301,301,109,109,109,341,24,24,19,0,0,0,0,0,0,2,2,2,2023-11-22 13:08:00,1
10788,10787,10786,10787,4074,119,348,119,119,328,20,119,4074,311,311,311,119,119,119,348,24,24,20,0,0,0,0,0,0,2,2,2,2023-11-22 13:10:00,0
